#Digilent WaveForms Logic Analyzer Acquisition
#Device Name: Discovery2NI
#Serial Number: SN:210321A36C31
#Date Time: 2025-01-07 22:35:35.285
#Sample rate: 1e+08Hz
#Samples: 16384

Time (s),ser3,ser1,ser2,rclk,clk,Bus
-7.48e-05,0,0,0,1,1,h00
-7.478999999999999e-05,0,0,0,1,1,h00
-7.478e-05,0,0,0,1,1,h00
-7.477e-05,0,0,0,1,1,h00
-7.476e-05,0,0,0,1,1,h00
-7.475e-05,0,0,0,1,0,h00
-7.474000000000001e-05,0,0,0,1,0,h00
-7.473e-05,0,0,0,1,0,h00
-7.472e-05,0,0,0,1,0,h00
-7.470999999999999e-05,0,0,0,1,0,h00
-7.47e-05,0,0,0,1,0,h00
-7.469e-05,0,0,0,1,1,h00
-7.468e-05,0,0,0,1,1,h00
-7.467e-05,0,0,0,1,1,h00
-7.465999999999999e-05,0,0,0,1,1,h00
-7.465e-05,0,0,0,1,1,h00
-7.464e-05,0,0,0,1,1,h00
-7.463e-05,0,0,0,1,1,h00
-7.462e-05,0,0,0,1,0,h00
-7.461000000000001e-05,0,0,0,1,0,h00
-7.46e-05,0,0,0,1,0,h00
-7.459e-05,0,0,0,1,0,h00
-7.457999999999999e-05,0,0,0,1,0,h00
-7.457e-05,0,0,0,1,0,h00
-7.456e-05,0,0,0,1,1,h00
-7.455e-05,0,0,0,1,1,h00
-7.454e-05,0,0,0,1,1,h00
-7.453000000000001e-05,0,0,0,1,1,h00
-7.452e-05,0,0,0,1,1,h00
-7.451e-05,0,0,0,1,1,h00
-7.449999999999999e-05,0,0,0,1,1,h00
-7.449e-05,0,0,0,1,0,h00
-7.448000000000001e-05,0,0,0,1,0,h00
-7.447e-05,0,0,0,1,0,h00
-7.446e-05,0,0,0,1,0,h00
-7.444999999999999e-05,0,0,0,1,0,h00
-7.444e-05,0,0,0,1,0,h00
-7.443e-05,0,0,0,1,1,h00
-7.442e-05,0,0,0,1,1,h00
-7.441e-05,0,0,0,1,1,h00
-7.440000000000001e-05,0,0,0,1,1,h00
-7.439e-05,0,0,0,1,1,h00
-7.438e-05,0,0,0,1,1,h00
-7.436999999999999e-05,0,0,0,1,0,h00
-7.436e-05,0,0,0,1,0,h00
-7.435e-05,0,0,0,1,0,h00
-7.434e-05,0,0,0,1,0,h00
-7.433e-05,0,0,0,1,0,h00
-7.432000000000001e-05,0,0,0,1,0,h00
-7.431e-05,0,0,0,1,0,h00
-7.43e-05,0,0,0,1,1,h00
-7.429e-05,0,0,0,1,1,h00
-7.428e-05,0,0,0,1,1,h00
-7.427000000000001e-05,0,0,0,1,1,h00
-7.426e-05,0,0,0,1,1,h00
-7.425e-05,0,0,0,1,1,h00
-7.423999999999999e-05,0,0,0,1,0,h00
-7.423e-05,0,0,0,1,0,h00
-7.422e-05,0,0,0,1,0,h00
-7.421e-05,0,0,0,1,0,h00
-7.42e-05,0,0,0,1,0,h00
-7.419000000000001e-05,0,0,0,1,0,h00
-7.418e-05,0,0,0,1,0,h00
-7.417e-05,0,0,0,1,1,h00
-7.415999999999999e-05,0,0,0,1,1,h00
-7.415e-05,0,0,0,1,1,h00
-7.414000000000001e-05,0,0,0,1,1,h00
-7.413e-05,0,0,0,1,1,h00
-7.412e-05,0,0,0,1,1,h00
-7.410999999999999e-05,0,0,0,1,0,h00
-7.41e-05,0,0,0,1,0,h00
-7.409e-05,0,0,0,1,0,h00
-7.408e-05,0,0,0,1,0,h00
-7.407e-05,0,0,0,1,0,h00
-7.406000000000001e-05,0,0,0,1,0,h00
-7.405e-05,0,0,0,1,1,h00
-7.404e-05,0,0,0,1,1,h00
-7.402999999999999e-05,0,0,0,1,1,h00
-7.402e-05,0,0,0,1,1,h00
-7.401e-05,0,0,0,1,1,h00
-7.4e-05,0,0,0,1,1,h00
-7.399e-05,0,0,0,1,1,h00
-7.398000000000001e-05,0,0,0,1,0,h00
-7.397e-05,0,0,0,1,0,h00
-7.396e-05,0,0,0,1,0,h00
-7.395e-05,0,0,0,1,0,h00
-7.394e-05,0,0,0,1,0,h00
-7.393000000000001e-05,0,0,0,1,0,h00
-7.392e-05,0,0,0,1,1,h00
-7.391e-05,0,0,0,1,1,h00
-7.389999999999999e-05,0,0,0,1,1,h00
-7.389e-05,0,0,0,1,1,h00
-7.388e-05,0,0,0,1,1,h00
-7.387e-05,0,0,0,1,1,h00
-7.386e-05,0,0,0,1,1,h00
-7.385000000000001e-05,1,0,0,1,0,h00
-7.384e-05,1,0,0,1,0,h00
-7.383e-05,1,0,0,1,0,h00
-7.381999999999999e-05,1,0,0,1,0,h00
-7.381e-05,1,0,0,1,0,h00
-7.38e-05,1,0,0,1,0,h00
-7.379e-05,1,0,0,1,1,h00
-7.378e-05,1,0,0,1,1,h00
-7.376999999999999e-05,1,0,0,1,1,h00
-7.376e-05,1,0,0,1,1,h00
-7.375e-05,1,0,0,1,1,h00
-7.374e-05,1,0,0,1,1,h00
-7.373e-05,1,0,0,1,0,h00
-7.372000000000001e-05,1,0,0,1,0,h00
-7.371e-05,1,0,0,1,0,h00
-7.37e-05,1,0,0,1,0,h00
-7.368999999999999e-05,1,0,0,1,0,h00
-7.368e-05,1,0,0,1,0,h00
-7.367e-05,1,0,0,1,0,h00
-7.366e-05,1,0,0,1,1,h00
-7.365e-05,1,0,0,1,1,h00
-7.364000000000001e-05,1,0,0,1,1,h00
-7.363e-05,1,0,0,1,1,h00
-7.362e-05,1,0,0,1,1,h00
-7.360999999999999e-05,1,0,0,1,1,h00
-7.36e-05,0,0,0,1,0,h00
-7.359000000000001e-05,0,0,0,1,0,h00
-7.358e-05,0,0,0,1,0,h00
-7.357e-05,0,0,0,1,0,h00
-7.355999999999999e-05,0,0,0,1,0,h00
-7.355e-05,0,0,0,1,0,h00
-7.354e-05,0,0,0,1,0,h00
-7.353e-05,0,0,0,1,1,h00
-7.352e-05,0,0,0,1,1,h00
-7.351000000000001e-05,0,0,0,1,1,h00
-7.35e-05,0,0,0,1,1,h00
-7.349e-05,0,0,0,1,1,h00
-7.347999999999999e-05,0,0,0,1,1,h00
-7.347e-05,0,0,0,1,0,h00
-7.346e-05,0,0,0,1,0,h00
-7.345e-05,0,0,0,1,0,h00
-7.344e-05,0,0,0,1,0,h00
-7.343000000000001e-05,0,0,0,1,0,h00
-7.342e-05,0,0,0,1,0,h00
-7.341e-05,0,0,0,1,1,h00
-7.34e-05,0,0,0,1,1,h00
-7.339e-05,0,0,0,1,1,h00
-7.338000000000001e-05,0,0,0,1,1,h00
-7.337e-05,0,0,0,1,1,h00
-7.336e-05,0,0,0,1,1,h00
-7.334999999999999e-05,0,0,0,1,1,h00
-7.334e-05,1,0,0,1,0,h00
-7.333e-05,1,0,0,1,0,h00
-7.332e-05,1,0,0,1,0,h00
-7.331e-05,1,0,0,1,0,h00
-7.330000000000001e-05,1,0,0,1,0,h00
-7.329e-05,1,0,0,1,0,h00
-7.328e-05,1,0,0,1,1,h00
-7.326999999999999e-05,1,0,0,1,1,h00
-7.326e-05,1,0,0,1,1,h00
-7.325000000000001e-05,1,0,0,1,1,h00
-7.324e-05,1,0,0,1,1,h00
-7.323e-05,1,0,0,1,1,h00
-7.321999999999999e-05,1,0,0,1,1,h00
-7.321e-05,0,0,0,1,0,h00
-7.32e-05,0,0,0,1,0,h00
-7.319e-05,0,0,0,1,0,h00
-7.318e-05,0,0,0,1,0,h00
-7.317000000000001e-05,0,0,0,1,0,h00
-7.316e-05,0,0,0,1,0,h00
-7.315e-05,0,0,0,1,1,h00
-7.313999999999999e-05,0,0,0,1,1,h00
-7.313e-05,0,0,0,1,1,h00
-7.312e-05,0,0,0,1,1,h00
-7.311e-05,0,0,0,1,1,h00
-7.31e-05,0,0,0,1,1,h00
-7.309000000000001e-05,0,0,0,0,0,h00
-7.308e-05,0,0,0,0,0,h00
-7.307e-05,0,0,0,0,0,h00
-7.306e-05,0,0,0,0,0,h00
-7.305e-05,0,0,0,0,0,h00
-7.304000000000001e-05,0,0,0,0,0,h00
-7.303e-05,0,0,0,0,0,h00
-7.302e-05,0,0,0,0,1,h00
-7.300999999999999e-05,0,0,0,0,1,h00
-7.3e-05,0,0,0,0,1,h00
-7.299e-05,0,0,0,0,1,h00
-7.298e-05,0,0,0,0,1,h00
-7.297e-05,0,0,0,0,1,h00
-7.296000000000001e-05,0,0,0,1,0,h00
-7.295e-05,0,0,0,1,0,h00
-7.294e-05,0,0,0,1,0,h00
-7.292999999999999e-05,0,0,0,1,0,h00
-7.292e-05,0,0,0,1,0,h00
-7.291e-05,0,0,0,1,0,h00
-7.29e-05,0,0,0,1,0,h00
-7.289e-05,0,0,0,1,1,h00
-7.287999999999999e-05,0,0,0,1,1,h00
-7.287e-05,0,0,0,1,1,h00
-7.286e-05,0,0,0,1,1,h00
-7.285e-05,0,0,0,1,1,h00
-7.284e-05,0,0,0,1,1,h00
-7.283000000000001e-05,1,0,1,1,0,h00
-7.282e-05,1,0,1,1,0,h00
-7.281e-05,1,0,1,1,0,h00
-7.279999999999999e-05,1,0,1,1,0,h00
-7.279e-05,1,0,1,1,0,h00
-7.278e-05,1,0,1,1,0,h00
-7.277e-05,1,0,1,1,1,h00
-7.276e-05,1,0,1,1,1,h00
-7.275000000000001e-05,1,0,1,1,1,h00
-7.274e-05,1,0,1,1,1,h00
-7.273e-05,1,0,1,1,1,h00
-7.271999999999999e-05,1,0,1,1,1,h00
-7.271e-05,1,0,1,1,1,h00
-7.270000000000001e-05,0,0,0,1,0,h00
-7.269e-05,0,0,0,1,0,h00
-7.268e-05,0,0,0,1,0,h00
-7.266999999999999e-05,0,0,0,1,0,h00
-7.266e-05,0,0,0,1,0,h00
-7.265e-05,0,0,0,1,0,h00
-7.264e-05,0,0,0,1,1,h00
-7.263e-05,0,0,0,1,1,h00
-7.262000000000001e-05,0,0,0,1,1,h00
-7.261e-05,0,0,0,1,1,h00
-7.26e-05,0,0,0,1,1,h00
-7.258999999999999e-05,0,0,0,1,1,h00
-7.258e-05,0,0,0,1,1,h00
-7.257e-05,1,0,0,1,0,h00
-7.256e-05,1,0,0,1,0,h00
-7.255e-05,1,0,0,1,0,h00
-7.253999999999999e-05,1,0,0,1,0,h00
-7.253e-05,1,0,0,1,0,h00
-7.252e-05,1,0,0,1,0,h00
-7.251e-05,1,0,0,1,1,h00
-7.25e-05,1,0,0,1,1,h00
-7.249000000000001e-05,1,0,0,1,1,h00
-7.248e-05,1,0,0,1,1,h00
-7.247e-05,1,0,0,1,1,h00
-7.245999999999999e-05,1,0,0,1,1,h00
-7.245e-05,0,0,0,1,0,h00
-7.244e-05,0,0,0,1,0,h00
-7.243e-05,0,0,0,1,0,h00
-7.242e-05,0,0,0,1,0,h00
-7.241000000000001e-05,0,0,0,1,0,h00
-7.24e-05,0,0,0,1,0,h00
-7.239e-05,0,0,0,1,0,h00
-7.237999999999999e-05,0,0,0,1,1,h00
-7.237e-05,0,0,0,1,1,h00
-7.236000000000001e-05,0,0,0,1,1,h00
-7.235e-05,0,0,0,1,1,h00
-7.234e-05,0,0,0,1,1,h00
-7.232999999999999e-05,0,0,0,1,1,h00
-7.232e-05,1,0,0,1,0,h00
-7.231e-05,1,0,0,1,0,h00
-7.23e-05,1,0,0,1,0,h00
-7.229e-05,1,0,0,1,0,h00
-7.228000000000001e-05,1,0,0,1,0,h00
-7.227e-05,1,0,0,1,0,h00
-7.226e-05,1,0,0,1,0,h00
-7.224999999999999e-05,1,0,0,1,1,h00
-7.224e-05,1,0,0,1,1,h00
-7.223e-05,1,0,0,1,1,h00
-7.222e-05,1,0,0,1,1,h00
-7.221e-05,1,0,0,1,1,h00
-7.220000000000001e-05,1,0,0,1,1,h00
-7.219e-05,0,0,0,1,0,h00
-7.218e-05,0,0,0,1,0,h00
-7.217e-05,0,0,0,1,0,h00
-7.216e-05,0,0,0,1,0,h00
-7.215000000000001e-05,0,0,0,1,0,h00
-7.214e-05,0,0,0,1,0,h00
-7.213e-05,0,0,0,1,1,h00
-7.211999999999999e-05,0,0,0,1,1,h00
-7.211e-05,0,0,0,1,1,h00
-7.21e-05,0,0,0,1,1,h00
-7.209e-05,0,0,0,1,1,h00
-7.208e-05,0,0,0,1,1,h00
-7.207000000000001e-05,0,0,0,1,1,h00
-7.206e-05,0,0,0,0,0,h00
-7.205e-05,0,0,0,0,0,h00
-7.203999999999999e-05,0,0,0,0,0,h00
-7.203e-05,0,0,0,0,0,h00
-7.202000000000001e-05,0,0,0,0,0,h00
-7.201e-05,0,0,0,0,0,h00
-7.2e-05,0,0,0,0,1,h00
-7.198999999999999e-05,0,0,0,0,1,h00
-7.198e-05,0,0,0,0,1,h00
-7.197e-05,0,0,0,0,1,h00
-7.196e-05,0,0,0,0,1,h00
-7.195e-05,0,0,0,0,1,h00
-7.194000000000001e-05,0,0,0,0,1,h00
-7.193e-05,0,0,0,1,0,h00
-7.192e-05,0,0,0,1,0,h00
-7.190999999999999e-05,0,0,0,1,0,h00
-7.19e-05,0,0,0,1,0,h00
-7.189e-05,0,0,0,1,0,h00
-7.188e-05,0,0,0,1,0,h00
-7.187e-05,0,0,0,1,1,h00
-7.186000000000001e-05,0,0,0,1,1,h00
-7.185e-05,0,0,0,1,1,h00
-7.184e-05,0,0,0,1,1,h00
-7.182999999999999e-05,0,0,0,1,1,h00
-7.182e-05,0,0,0,1,1,h00
-7.181000000000001e-05,1,0,0,1,0,h00
-7.18e-05,1,0,0,1,0,h00
-7.179e-05,1,0,0,1,0,h00
-7.177999999999999e-05,1,0,0,1,0,h00
-7.177e-05,1,0,0,1,0,h00
-7.176e-05,1,0,0,1,0,h00
-7.175e-05,1,0,0,1,0,h00
-7.174e-05,1,0,0,1,1,h00
-7.173000000000001e-05,1,0,0,1,1,h00
-7.172e-05,1,0,0,1,1,h00
-7.171e-05,1,0,0,1,1,h00
-7.169999999999999e-05,1,0,0,1,1,h00
-7.169e-05,1,0,0,1,1,h00
-7.168e-05,1,0,0,1,0,h00
-7.167e-05,1,0,0,1,0,h00
-7.166e-05,1,0,0,1,0,h00
-7.164999999999999e-05,1,0,0,1,0,h00
-7.164e-05,1,0,0,1,0,h00
-7.163e-05,1,0,0,1,0,h00
-7.162e-05,1,0,0,1,0,h00
-7.161e-05,1,0,0,1,1,h00
-7.160000000000001e-05,1,0,0,1,1,h00
-7.159e-05,1,0,0,1,1,h00
-7.158e-05,1,0,0,1,1,h00
-7.156999999999999e-05,1,0,0,1,1,h00
-7.156e-05,1,0,0,1,1,h00
-7.155e-05,1,0,0,1,0,h00
-7.154e-05,1,0,0,1,0,h00
-7.153e-05,1,0,0,1,0,h00
-7.152000000000001e-05,1,0,0,1,0,h00
-7.151e-05,1,0,0,1,0,h00
-7.15e-05,1,0,0,1,0,h00
-7.148999999999999e-05,1,0,0,1,1,h00
-7.148e-05,1,0,0,1,1,h00
-7.147000000000001e-05,1,0,0,1,1,h00
-7.146e-05,1,0,0,1,1,h00
-7.145e-05,1,0,0,1,1,h00
-7.143999999999999e-05,1,0,0,1,1,h00
-7.143e-05,1,0,0,1,1,h00
-7.142e-05,0,0,0,1,0,h00
-7.141e-05,0,0,0,1,0,h00
-7.14e-05,0,0,0,1,0,h00
-7.139000000000001e-05,0,0,0,1,0,h00
-7.138e-05,0,0,0,1,0,h00
-7.137e-05,0,0,0,1,0,h00
-7.135999999999999e-05,0,0,0,1,1,h00
-7.135e-05,0,0,0,1,1,h00
-7.134e-05,0,0,0,1,1,h00
-7.133e-05,0,0,0,1,1,h00
-7.132e-05,0,0,0,1,1,h00
-7.131000000000001e-05,0,0,0,1,1,h00
-7.13e-05,0,0,0,1,1,h00
-7.129e-05,1,0,0,1,0,h00
-7.128e-05,1,0,0,1,0,h00
-7.127e-05,1,0,0,1,0,h00
-7.126000000000001e-05,1,0,0,1,0,h00
-7.125e-05,1,0,0,1,0,h00
-7.124e-05,1,0,0,1,0,h00
-7.122999999999999e-05,1,0,0,1,1,h00
-7.122e-05,1,0,0,1,1,h00
-7.121e-05,1,0,0,1,1,h00
-7.12e-05,1,0,0,1,1,h00
-7.119e-05,1,0,0,1,1,h00
-7.118000000000001e-05,1,0,0,1,1,h00
-7.117e-05,0,0,0,1,0,h00
-7.116e-05,0,0,0,1,0,h00
-7.114999999999999e-05,0,0,0,1,0,h00
-7.114e-05,0,0,0,1,0,h00
-7.113000000000001e-05,0,0,0,1,0,h00
-7.112e-05,0,0,0,1,0,h00
-7.111e-05,0,0,0,1,0,h00
-7.109999999999999e-05,0,0,0,1,1,h00
-7.109e-05,0,0,0,1,1,h00
-7.108e-05,0,0,0,1,1,h00
-7.107e-05,0,0,0,1,1,h00
-7.106e-05,0,0,0,1,1,h00
-7.105000000000001e-05,0,0,0,1,1,h00
-7.104e-05,0,0,0,0,0,h00
-7.103e-05,0,0,0,0,0,h00
-7.101999999999999e-05,0,0,0,0,0,h00
-7.101e-05,0,0,0,0,0,h00
-7.1e-05,0,0,0,0,0,h00
-7.099e-05,0,0,0,0,0,h00
-7.098e-05,0,0,0,0,0,h00
-7.097000000000001e-05,0,0,0,0,1,h00
-7.096e-05,0,0,0,0,1,h00
-7.095e-05,0,0,0,0,1,h00
-7.094e-05,0,0,0,0,1,h00
-7.093e-05,0,0,0,0,1,h00
-7.092000000000001e-05,0,0,0,0,1,h00
-7.091e-05,0,0,0,1,0,h00
-7.09e-05,0,0,0,1,0,h00
-7.088999999999999e-05,0,0,0,1,0,h00
-7.088e-05,0,0,0,1,0,h00
-7.087e-05,0,0,0,1,0,h00
-7.086e-05,0,0,0,1,0,h00
-7.085e-05,0,0,0,1,1,h00
-7.084000000000001e-05,0,0,0,1,1,h00
-7.083e-05,0,0,0,1,1,h00
-7.082e-05,0,0,0,1,1,h00
-7.080999999999999e-05,0,0,0,1,1,h00
-7.08e-05,0,0,0,1,1,h00
-7.079e-05,0,0,0,1,1,h00
-7.078e-05,1,0,0,1,0,h00
-7.077e-05,1,0,0,1,0,h00
-7.075999999999999e-05,1,0,0,1,0,h00
-7.075e-05,1,0,0,1,0,h00
-7.074e-05,1,0,0,1,0,h00
-7.073e-05,1,0,0,1,0,h00
-7.072e-05,1,0,0,1,1,h00
-7.071000000000001e-05,1,0,0,1,1,h00
-7.07e-05,1,0,0,1,1,h00
-7.069e-05,1,0,0,1,1,h00
-7.067999999999999e-05,1,0,0,1,1,h00
-7.067e-05,1,0,0,1,1,h00
-7.066e-05,1,0,0,1,1,h00
-7.065e-05,1,0,0,1,0,h00
-7.064e-05,1,0,0,1,0,h00
-7.063000000000001e-05,1,0,0,1,0,h00
-7.062e-05,1,0,0,1,0,h00
-7.061e-05,1,0,0,1,0,h00
-7.059999999999999e-05,1,0,0,1,0,h00
-7.059e-05,1,0,0,1,1,h00
-7.058000000000001e-05,1,0,0,1,1,h00
-7.057e-05,1,0,0,1,1,h00
-7.056e-05,1,0,0,1,1,h00
-7.054999999999999e-05,1,0,0,1,1,h00
-7.054e-05,1,0,0,1,1,h00
-7.053e-05,1,0,0,1,0,h00
-7.052e-05,1,0,0,1,0,h00
-7.051e-05,1,0,0,1,0,h00
-7.050000000000001e-05,1,0,0,1,0,h00
-7.049e-05,1,0,0,1,0,h00
-7.048e-05,1,0,0,1,0,h00
-7.046999999999999e-05,1,0,0,1,0,h00
-7.046e-05,1,0,0,1,1,h00
-7.045e-05,1,0,0,1,1,h00
-7.044e-05,1,0,0,1,1,h00
-7.043e-05,1,0,0,1,1,h00
-7.041999999999999e-05,1,0,0,1,1,h00
-7.041e-05,1,0,0,1,1,h00
-7.04e-05,0,0,0,1,0,h00
-7.039e-05,0,0,0,1,0,h00
-7.038e-05,0,0,0,1,0,h00
-7.037000000000001e-05,0,0,0,1,0,h00
-7.036e-05,0,0,0,1,0,h00
-7.035e-05,0,0,0,1,0,h00
-7.033999999999999e-05,0,0,0,1,0,h00
-7.033e-05,0,0,0,1,1,h00
-7.032e-05,0,0,0,1,1,h00
-7.031e-05,0,0,0,1,1,h00
-7.03e-05,0,0,0,1,1,h00
-7.029000000000001e-05,0,0,0,1,1,h00
-7.028e-05,0,0,0,1,1,h00
-7.027e-05,1,0,0,1,0,h00
-7.025999999999999e-05,1,0,0,1,0,h00
-7.025e-05,1,0,0,1,0,h00
-7.024000000000001e-05,1,0,0,1,0,h00
-7.023e-05,1,0,0,1,0,h00
-7.022e-05,1,0,0,1,0,h00
-7.020999999999999e-05,1,0,0,1,1,h00
-7.02e-05,1,0,0,1,1,h00
-7.019e-05,1,0,0,1,1,h00
-7.018e-05,1,0,0,1,1,h00
-7.017e-05,1,0,0,1,1,h00
-7.016000000000001e-05,1,0,0,1,1,h00
-7.015e-05,1,0,0,1,1,h00
-7.014e-05,0,0,0,1,0,h00
-7.012999999999999e-05,0,0,0,1,0,h00
-7.012e-05,0,0,0,1,0,h00
-7.011e-05,0,0,0,1,0,h00
-7.01e-05,0,0,0,1,0,h00
-7.009e-05,0,0,0,1,0,h00
-7.008000000000001e-05,0,0,0,1,1,h00
-7.007e-05,0,0,0,1,1,h00
-7.006e-05,0,0,0,1,1,h00
-7.005e-05,0,0,0,1,1,h00
-7.004e-05,0,0,0,1,1,h00
-7.003000000000001e-05,0,0,0,1,1,h00
-7.002e-05,0,0,0,1,1,h00
-7.001e-05,0,0,0,0,0,h00
-6.999999999999999e-05,0,0,0,0,0,h00
-6.999e-05,0,0,0,0,0,h00
-6.998e-05,0,0,0,0,0,h00
-6.997e-05,0,0,0,0,0,h00
-6.996e-05,0,0,0,0,0,h00
-6.995000000000001e-05,0,0,0,0,1,h00
-6.994e-05,0,0,0,0,1,h00
-6.993e-05,0,0,0,0,1,h00
-6.991999999999999e-05,0,0,0,0,1,h00
-6.991e-05,0,0,0,0,1,h00
-6.99e-05,0,0,0,0,1,h00
-6.989e-05,0,0,0,1,0,h00
-6.988e-05,0,0,0,1,0,h00
-6.986999999999999e-05,0,0,0,1,0,h00
-6.986e-05,0,0,0,1,0,h00
-6.985e-05,0,0,0,1,0,h00
-6.984e-05,0,0,0,1,0,h00
-6.983e-05,0,0,0,1,0,h00
-6.982000000000001e-05,0,0,0,1,1,h00
-6.981e-05,0,0,0,1,1,h00
-6.98e-05,0,0,0,1,1,h00
-6.978999999999999e-05,0,0,0,1,1,h00
-6.978e-05,0,0,0,1,1,h00
-6.977e-05,0,0,0,1,1,h00
-6.976e-05,0,0,0,1,0,h00
-6.975e-05,0,0,0,1,0,h00
-6.974000000000001e-05,0,0,0,1,0,h00
-6.973e-05,0,0,0,1,0,h00
-6.972e-05,0,0,0,1,0,h00
-6.970999999999999e-05,0,0,0,1,0,h00
-6.97e-05,0,0,0,1,0,h00
-6.969000000000001e-05,0,0,0,1,1,h00
-6.968e-05,0,0,0,1,1,h00
-6.967e-05,0,0,0,1,1,h00
-6.965999999999999e-05,0,0,0,1,1,h00
-6.965e-05,0,0,0,1,1,h00
-6.964e-05,0,0,0,1,1,h00
-6.963e-05,0,0,0,1,0,h00
-6.962e-05,0,0,0,1,0,h00
-6.961000000000001e-05,0,0,0,1,0,h00
-6.96e-05,0,0,0,1,0,h00
-6.959e-05,0,0,0,1,0,h00
-6.957999999999999e-05,0,0,0,1,0,h00
-6.957e-05,0,0,0,1,1,h00
-6.956e-05,0,0,0,1,1,h00
-6.955e-05,0,0,0,1,1,h00
-6.954e-05,0,0,0,1,1,h00
-6.952999999999999e-05,0,0,0,1,1,h00
-6.952e-05,0,0,0,1,1,h00
-6.951e-05,0,0,0,1,1,h00
-6.95e-05,0,0,0,1,0,h00
-6.949e-05,0,0,0,1,0,h00
-6.948000000000001e-05,0,0,0,1,0,h00
-6.947e-05,0,0,0,1,0,h00
-6.946e-05,0,0,0,1,0,h00
-6.944999999999999e-05,0,0,0,1,0,h00
-6.944e-05,0,0,0,1,1,h00
-6.943e-05,0,0,0,1,1,h00
-6.942e-05,0,0,0,1,1,h00
-6.941e-05,0,0,0,1,1,h00
-6.940000000000001e-05,0,0,0,1,1,h00
-6.939e-05,0,0,0,1,1,h00
-6.938e-05,0,0,0,1,1,h00
-6.936999999999999e-05,0,0,0,1,0,h00
-6.936e-05,0,0,0,1,0,h00
-6.935000000000001e-05,0,0,0,1,0,h00
-6.934e-05,0,0,0,1,0,h00
-6.933e-05,0,0,0,1,0,h00
-6.931999999999999e-05,0,0,0,1,0,h00
-6.931e-05,0,0,0,1,1,h00
-6.93e-05,0,0,0,1,1,h00
-6.929e-05,0,0,0,1,1,h00
-6.928e-05,0,0,0,1,1,h00
-6.927000000000001e-05,0,0,0,1,1,h00
-6.926e-05,0,0,0,1,1,h00
-6.925e-05,0,0,0,1,0,h00
-6.923999999999999e-05,0,0,0,1,0,h00
-6.923e-05,0,0,0,1,0,h00
-6.922e-05,0,0,0,1,0,h00
-6.921e-05,0,0,0,1,0,h00
-6.92e-05,0,0,0,1,0,h00
-6.919000000000001e-05,0,0,0,1,0,h00
-6.918e-05,0,0,0,1,1,h00
-6.917e-05,0,0,0,1,1,h00
-6.916e-05,0,0,0,1,1,h00
-6.915e-05,0,0,0,1,1,h00
-6.914000000000001e-05,0,0,0,1,1,h00
-6.913e-05,0,0,0,1,1,h00
-6.912e-05,0,0,0,1,0,h00
-6.910999999999999e-05,0,0,0,1,0,h00
-6.91e-05,0,0,0,1,0,h00
-6.909e-05,0,0,0,1,0,h00
-6.908e-05,0,0,0,1,0,h00
-6.907e-05,0,0,0,1,0,h00
-6.906000000000001e-05,0,0,0,1,0,h00
-6.905e-05,0,0,0,1,1,h00
-6.904e-05,0,0,0,1,1,h00
-6.902999999999999e-05,0,0,0,1,1,h00
-6.902e-05,0,0,0,1,1,h00
-6.901000000000001e-05,0,0,0,1,1,h00
-6.9e-05,0,0,0,1,1,h00
-6.899e-05,0,0,0,1,0,h00
-6.897999999999999e-05,0,0,0,1,0,h00
-6.897e-05,0,0,0,1,0,h00
-6.896e-05,0,0,0,1,0,h00
-6.895e-05,0,0,0,1,0,h00
-6.894e-05,0,0,0,1,0,h00
-6.893000000000001e-05,0,0,0,1,1,h00
-6.892e-05,0,0,0,1,1,h00
-6.891e-05,0,0,0,1,1,h00
-6.889999999999999e-05,0,0,0,1,1,h00
-6.889e-05,0,0,0,1,1,h00
-6.888e-05,0,0,0,1,1,h00
-6.887e-05,0,0,0,1,1,h00
-6.886e-05,0,0,0,1,0,h00
-6.885000000000001e-05,0,0,0,1,0,h00
-6.884e-05,0,0,0,1,0,h00
-6.883e-05,0,0,0,1,0,h00
-6.882e-05,0,0,0,1,0,h00
-6.881e-05,0,0,0,1,0,h00
-6.880000000000001e-05,0,0,0,1,1,h00
-6.879e-05,0,0,0,1,1,h00
-6.878e-05,0,0,0,1,1,h00
-6.876999999999999e-05,0,0,0,1,1,h00
-6.876e-05,0,0,0,1,1,h00
-6.875e-05,0,0,0,1,1,h00
-6.874e-05,0,0,0,1,1,h00
-6.873e-05,0,0,0,1,0,h00
-6.872000000000001e-05,0,0,0,1,0,h00
-6.871e-05,0,0,0,1,0,h00
-6.87e-05,0,0,0,1,0,h00
-6.868999999999999e-05,0,0,0,1,0,h00
-6.868e-05,0,0,0,1,0,h00
-6.867e-05,0,0,0,1,1,h00
-6.866e-05,0,0,0,1,1,h00
-6.865e-05,0,0,0,1,1,h00
-6.863999999999999e-05,0,0,0,1,1,h00
-6.863e-05,0,0,0,1,1,h00
-6.862e-05,0,0,0,1,1,h00
-6.861e-05,0,0,0,1,0,h00
-6.86e-05,0,0,0,1,0,h00
-6.859000000000001e-05,0,0,0,1,0,h00
-6.858e-05,0,0,0,1,0,h00
-6.857e-05,0,0,0,1,0,h00
-6.855999999999999e-05,0,0,0,1,0,h00
-6.855e-05,0,0,0,1,0,h00
-6.854e-05,0,0,0,1,1,h00
-6.853e-05,0,0,0,1,1,h00
-6.852e-05,0,0,0,1,1,h00
